ID,sector,diversity_2012,diversity_2013,diversity_2014,diversity_2015
101,animal,0.5045707868071605,0.505614136963814,0.5053721455185104,0.5052563927221121
101,crop,0.7249844490316204,0.7261436941729874,0.7688548892461383,0.7483835656713625
101,feed,0.5704478818617935,0.5657563138865294,0.5683163907686043,0.5655339573420085
101,meat,0.7344304178377495,0.7249466636255816,0.7394313197727576,0.7353224937581614
102,animal,0.3788770933472672,0.3791385544456639,0.381345518593553,0.38189960861059097
102,crop,0.3731091017615679,0.3857955277553975,0.3795908081807513,0.3740541375924771
102,feed,0.5796434405782452,0.557959573760259,0.5684757254190779,0.5683921958974599
102,meat,0.8950907704539854,0.8419620448045244,0.8759138125221433,0.8724928777348121
103,animal,0.6248322146958639,0.6190097496673149,0.6199020720294031,0.6196019271230433
103,crop,0.8339453377511092,0.8328307054517186,0.8612866658878238,0.8539521734638521
103,feed,0.6434048786255866,0.6194284808140695,0.6528259213517662,0.6524907723479034
103,meat,0.8433668282794343,0.8388462246043737,0.8463147357397617,0.8491596260600309
104,animal,0.6073697083162417,0.613625763557538,0.6152213451864269,0.6159088465223721
104,crop,0.8202386409268162,0.8197075956933111,0.8358918541666579,0.8302449743523402
104,meat,0.7910127771756927,0.7825409089802362,0.8003389128536736,0.7933328367606337
105,animal,0.5559394315172821,0.5650130212454633,0.5667341243729743,0.5678069708690541
105,crop,0.7803165879815043,0.7850496306100484,0.7941986715282471,0.7803720553602175
105,feed,0.6297311457583488,0.6248927162909573,0.6270251820961682,0.6245490921192743
105,meat,0.7972503268985649,0.793116342547229,0.8143877820764736,0.8008014999727007
106,crop,0.8052994636970581,0.8062158753708342,0.8180246594356766,0.8143504102080324
106,feed,0.7616974792210179,0.7545167168965149,0.7574181432093832,0.7549815395838424
106,meat,0.8320242914033792,0.8162019743106665,0.8272026396902423,0.8320425453993292
107,animal,0.5113875248255656,0.5124349903887172,0.5122216768978278,0.5121124016640204
107,crop,0.7249921097564106,0.7261514781190457,0.7688618782446549,0.7483906694693392
107,feed,0.5612124428867642,0.5561046600472703,0.5587417033202042,0.5558868751682862
107,meat,0.7312075033320995,0.7216717490808774,0.736302393735605,0.7322388197595391
108,animal,0.5692461586260592,0.5770732179134992,0.573136347956514,0.5731113948807581
108,crop,0.8005091745755146,0.7999792106830991,0.8294273608264566,0.8253282602910507
108,feed,0.7489799290892435,0.7424115203674714,0.7468719046075016,0.7443373460980004
108,meat,0.8021811313192141,0.785269114918253,0.7972952202152153,0.8022738770215594
109,animal,0.6094105556444752,0.6107294374470166,0.5977649251581914,0.5950361197669158
109,feed,0.09622892246654824,0.0948445650918095,0.0916937227842264,0.08867916516111941
109,meat,0.6321887014023478,0.6360066168794818,0.6401740784816726,0.6410825849465157
110,animal,0.6132869781599292,0.6134608416650942,0.6162114739928075,0.6166342177310155
110,crop,0.8155006236960773,0.8142646985119151,0.8324266037949584,0.8245967934712545
110,feed,0.695539783457802,0.6911390272807211,0.6932693343384224,0.6900607130382139
110,meat,0.7977330905069601,0.7913371277558334,0.8120888185723185,0.7972250961392378
111,animal,0.3967003481964568,0.3980050988132992,0.4037018419122587,0.4047929618091652
111,crop,0.709794203235632,0.7082101358364805,0.7166527028993029,0.7266460203453691
111,feed,0.5033213186162858,0.4991459391119953,0.5019335050902026,0.4984705855889795
111,meat,0.6946240041462479,0.6895594354045553,0.7024764793643187,0.697569061140196
199,animal,0.5556267543560822,0.5662001564287485,0.5713855919952769,0.5734263541083715
199,crop,0.7833296183863477,0.7861482496517934,0.7477102207157061,0.760483220305938
199,feed,0.5925088310331023,0.5853066365722972,0.5880234341906929,0.5861585933006822
199,meat,0.8411914733786089,0.8338237767011468,0.8481950501423697,0.8419290534660328
401,feed,0.6062632341914412,0.6088036608231111,0.6310356386601206,0.6236813753708867
401,meat,0.3359363140933416,0.3519016691562961,0.3536103357958018,0.35225446570749064
402,animal,0.26440290411303424,0.2621888380412939,0.2650343278871065,0.2604311186676128
402,crop,0.3150059881934727,0.31571651111431803,0.3158695979212389,0.3173862827777628
402,feed,0.4557209255593805,0.4464648422331898,0.4450242403258599,0.4462340911783388
402,meat,0.5315471482197208,0.516736649524444,0.5425687630051919,0.5516105149629452
403,animal,0.4196539741048198,0.4183427494008644,0.4183807389682019,0.41829168588765203
403,crop,0.623143649435516,0.6268764539195456,0.6187465644980132,0.6174363067758333
403,feed,0.7294717006006289,0.6778600768621472,0.7129672583782524,0.7076346692193679
403,meat,0.7916035945467159,0.7767098362062201,0.8059512978900107,0.8024016302819714
404,crop,0.3864462206844828,0.38368764678287176,0.38818591025211735,0.3928804529223287
404,meat,0.3387074315658133,0.35478802989012603,0.3572740165353753,0.3564170681302906
405,animal,0.34803416871222376,0.3533497202966384,0.3400182417868462,0.3342516317889114
405,crop,0.4304536236973665,0.4273701779900581,0.4324099870657896,0.43677357647113546
405,meat,0.4516978729786768,0.4419810154178779,0.4427063023059493,0.4398147062882248
406,animal,0.13134458575803054,0.12800844599839856,0.12698785086973352,0.12475897272746453
406,crop,0.2420894098454833,0.2441471052698819,0.20816333837824733,0.2095185659251004
406,feed,0.4771472090650637,0.4345149307655167,0.4640950292394432,0.4628833043222794
406,meat,0.5893586733900371,0.5902428416687814,0.590142663559455,0.5882646131139971
407,animal,0.3405315179807876,0.3469144328086743,0.33112791414057874,0.3244971833086836
407,crop,0.4602461346283477,0.4569323402073357,0.46239270737009297,0.4662486234246124
407,meat,0.4455197813887728,0.43709583397893537,0.4382470856368541,0.4358032308721463
499,animal,0.2894819827224281,0.2969903491807352,0.2787866915817924,0.27146896770924234
499,crop,0.387641423471976,0.3848494043208773,0.3896007218974286,0.3943967426611421
499,feed,0.7836653915953048,0.7815377477842388,0.8013834413353846,0.7964338156304854
499,meat,0.4031987047935665,0.4243060681879856,0.4288045650861292,0.428555520989044
501,animal,0.5835384538086859,0.5743019400705817,0.5852031837218586,0.5872085695174643
501,crop,0.6401952711897553,0.6264996417987453,0.632309528659636,0.6352459633561075
501,feed,0.8606207662652652,0.8261052676347738,0.8384144163368358,0.8598850546288471
501,meat,0.6704591509219971,0.6557473651597677,0.666650879130407,0.6700160027120158
502,animal,0.6732005267481604,0.6648999716305388,0.6789553000381866,0.6813153528500551
502,crop,0.6771419504038202,0.6598756591307823,0.6734901956002897,0.6758025768883261
502,feed,0.7686416726726663,0.7268750489487273,0.7750199549074571,0.7678153906303754
502,meat,0.6515754887707258,0.6467628566459356,0.6555264508310787,0.6524002853907652
503,animal,0.5084005156241097,0.4853206805650396,0.5077061049150696,0.5122530435346845
503,crop,0.5153925016680179,0.4786428791071599,0.5034829672439379,0.5051248898917454
503,feed,0.7990375741082014,0.7656704555599112,0.8225436379654999,0.7970142838835921
503,meat,0.6022428263043067,0.5926627864746342,0.5911004857909685,0.6035052314692603
504,animal,0.5585684661454405,0.5337621801700715,0.558078677459063,0.5606507345332624
504,crop,0.6146698591837559,0.5839419035506853,0.6038890041781737,0.6047088711706529
504,meat,0.6109108727213265,0.5973703759786927,0.6098843256574804,0.6119110295920348
505,animal,0.5453841452672796,0.5208962490798603,0.5426452744945439,0.5447549808429136
505,crop,0.5282107852901778,0.502055028244316,0.5184278296395584,0.5195539675846013
505,feed,0.8041117818708458,0.7654021031422089,0.8198406213387659,0.8004877719287009
505,meat,0.6081769006952894,0.5949870897049172,0.6058625697944782,0.6077113351826422
506,animal,0.4419821841360526,0.4465698505859264,0.4196973981583097,0.4162376138253014
506,crop,0.8195724564924045,0.8172196477758525,0.8283438509483673,0.8289905466742863
506,feed,0.7504177079062234,0.7410437777508879,0.7646168706388674,0.7635276651575322
506,meat,0.8586395564638726,0.8100442070514035,0.8675556944519494,0.8602530745193967
507,animal,0.4705134767231185,0.4660128616017861,0.4694558882926147,0.4687369885561272
507,crop,0.7401193176137654,0.7270943280722465,0.7418113378071132,0.7412471422694145
507,feed,0.6850832459392865,0.6609927764978468,0.7120114606287011,0.6975145214572436
507,meat,0.6879525886032006,0.6772041722557056,0.6949154066725449,0.6969311638407619
599,animal,0.6954973690580448,0.6741845369824782,0.686505436359953,0.6948597714957532
599,crop,0.7065695998761489,0.7036675759222315,0.7020014754705097,0.7029843460821383
599,feed,0.8978522232509082,0.8784868751852845,0.8721395196870909,0.8994986666063971
599,meat,0.6384493253055509,0.6276499324232747,0.6316603055150881,0.6396273095688099
601,animal,0.4047018920402117,0.4022262485899641,0.4015195814869025,0.4004505575949562
601,crop,0.4987421952345904,0.4988393485101644,0.4516573805423731,0.4655307127844957
601,feed,0.453354866783581,0.4431999854824646,0.4435968873224556,0.4437653078930743
601,meat,0.5713416227220997,0.5660837959927603,0.5700439192522803,0.5893854635516532
602,animal,0.2799323975990566,0.2800910390878907,0.2796382798350707,0.2761816387452759
602,crop,0.40819368541309736,0.3685951193572953,0.4529122385643722,0.4391359865770973
602,feed,0.3497244838407448,0.3363483263683967,0.3359339516266444,0.3416083656565807
602,meat,0.5259370917036689,0.5192195626783034,0.5297865969939454,0.5481022305582567
603,animal,0.394175872774542,0.3925271823154772,0.3925805681985348,0.39250982394462747
603,crop,0.4462138078156926,0.45103806697621,0.4520622312905455,0.4663100779757437
603,feed,0.41661780420334266,0.4075035856689521,0.4061878910750212,0.4117511585085264
603,meat,0.4633175612350025,0.4552659917545066,0.4636717225100586,0.4822375556696782
604,animal,0.2972691955136141,0.2954969720441608,0.29400693409114304,0.2928268398799185
604,crop,0.498716221591306,0.4967304832592056,0.4960681638355457,0.4933632641484209
604,feed,0.5359211118152969,0.5162770608072255,0.5181989283882706,0.5217283565681905
604,meat,0.7416008523157337,0.7409232482108249,0.7412965995800141,0.741473399600067
605,animal,0.5554318250494774,0.553449586206345,0.5533478218800473,0.5537300741764754
605,crop,0.5508624732034416,0.5374651084428915,0.5409245264827955,0.5357771145220128
605,feed,0.8076062025399318,0.8030519964929081,0.8414330423274431,0.8422641553732116
605,meat,0.8502806022552081,0.8147748183076963,0.8537777918928549,0.8513993354708627
606,animal,0.3405821481433354,0.3419496702997956,0.3427865569789854,0.3392546019836507
606,crop,0.4777288417699671,0.4393198151822709,0.4928657759183033,0.451150248807221
606,feed,0.4767380845750474,0.4644608111267029,0.4861992138058823,0.4667426013208612
606,meat,0.5305616007421031,0.5282991623132539,0.5305501888320042,0.5433019280242052
607,animal,0.3899905107821579,0.3902090760642545,0.3900747148818406,0.3871816396156368
607,crop,0.4919654135238961,0.4701846971730636,0.4251239234752443,0.4400164796802353
607,feed,0.4126810903683811,0.4023290196572056,0.4027579172567221,0.4053346059350776
607,meat,0.6175074399699458,0.6124897123608609,0.6193777053502811,0.6360103504544128
608,animal,0.0970835704962666,0.09618098553371184,0.09710053075260773,0.09747330581457377
608,crop,0.28519555448708833,0.2837172788667036,0.2838708695931591,0.28342278567239765
608,feed,0.2120740228861563,0.20959833686669133,0.2081521017717268,0.20641823745466176
608,meat,0.7284342770297841,0.7109309686050604,0.7167894005531358,0.7267793031690383
609,animal,0.4104423567603303,0.4086786639245021,0.4069151816774069,0.4066028220666176
609,crop,0.5030061642721663,0.4610241318124027,0.4633792314161715,0.4709110857025021
609,feed,0.43272098459257496,0.4205979896293562,0.4206680443045483,0.4244687074569715
609,meat,0.494306917219219,0.4863737084154343,0.5008644303845543,0.506902870843976
610,animal,0.18973236297441853,0.1879226454793954,0.1940352168061158,0.19521741716572344
610,crop,0.18328406136363812,0.18266874460263496,0.10115952298127116,0.18642768788140066
610,feed,0.37026758918072095,0.3766562756523783,0.3765599980315735,0.3778600368923054
610,meat,0.6513508304740121,0.6485985873430083,0.6589876148606414,0.6635119226100381
611,animal,0.2560487609441052,0.25622107307848624,0.2563682932757327,0.2563454376056528
611,crop,0.4945406474547516,0.4885517013619624,0.5206666893433131,0.4947756329321567
611,feed,0.4823634537830529,0.4645638159066972,0.4743024943789112,0.4791037075480281
611,meat,0.7283092986526941,0.7109572045507039,0.7432198726942374,0.7454143251568441
612,animal,0.4093349345268042,0.4075557960569219,0.40817157290488776,0.4054687917985391
612,crop,0.4994363921822084,0.4962757253501086,0.5020375751183577,0.4714273436814325
612,feed,0.4577239648200028,0.4463176218482099,0.43546280318042857,0.4503430421710256
612,meat,0.49447441692800603,0.4865246702371557,0.4895785171137568,0.5070653305253228
613,animal,0.3635297331931621,0.3626226829984899,0.31119868217467195,0.36013814998104826
613,crop,0.5118651421109213,0.4745439035096158,0.4475596467212266,0.4658076077204789
613,feed,0.458708160898505,0.4513253411026095,0.4180134097322956,0.451483211084478
613,meat,0.6041256868871303,0.599237395942336,0.5706639879798576,0.6212225662790999
614,animal,0.4338118489609548,0.4326053986962426,0.4322207375543786,0.4308661757562624
614,crop,0.4813365966695645,0.4430643549522715,0.4878536227966743,0.4562967124925567
614,feed,0.4913402776266621,0.4787293361013461,0.4791059512232391,0.4824284457975429
614,meat,0.4935396653015312,0.4858325544362754,0.49118422727338107,0.5053555799352168
699,animal,0.4236478650975024,0.42101768245066395,0.4203263571730441,0.4185453225205036
699,crop,0.497312477960823,0.4885005808150514,0.4776553479316962,0.4913956864087056
699,feed,0.4442139427342473,0.4307479386477269,0.4318678811001847,0.432997666918011
699,meat,0.5464024479209015,0.5350342615450341,0.5467540727217357,0.5604732927272491
801,crop,0.18706312028982688,0.1834849544640565,0.1832500469341688,0.18247732805156064
801,meat,0.4147217714908808,0.4026705584571246,0.3955168037115324,0.38822961252227817
802,animal,0.18160511117378714,0.18143764073723376,0.18147269816936915,0.18159622991751007
802,crop,0.4975058742720826,0.4945249586512187,0.4755751747861608,0.4717665656306623
802,feed,0.7247370776682971,0.6975732428293889,0.7903058551581976,0.7302757730154225
802,meat,0.7782404643933852,0.77308453392151,0.8072176906254811,0.7833025475945504
803,crop,0.17544333034262174,0.1713812757883599,0.1712921821843885,0.17101486372070196
803,meat,0.4027047272653399,0.391071817482906,0.3929415008417205,0.3854820393792883
804,animal,0.5512666303975078,0.5467836432067867,0.5526228159009395,0.5472094188643449
804,crop,0.1754317894711191,0.17212735252090872,0.1728585262736043,0.1719544231195704
804,feed,0.23847958862592505,0.2252117629719967,0.2291468730278469,0.22773652089891025
804,meat,0.4080983666253394,0.3963551923378905,0.3959305490840162,0.3886351213551366
805,animal,0.4107367338596039,0.404134396585076,0.4094927309685343,0.4063159344252333
805,crop,0.053441484586201536,0.05250842445072538,0.053799997924576924,0.05274605719068154
805,meat,0.19738526683012134,0.1918380187849721,0.19417768807941568,0.1848449908630139
806,animal,0.5966760057386752,0.5895566230733655,0.5953474357605469,0.5910828618435905
806,crop,0.1911854206938173,0.18757370518549266,0.18769469606212694,0.18679908884883312
806,feed,0.3540610289099225,0.3412437106280409,0.34009943635561185,0.3389847651788341
806,meat,0.4179327406790213,0.4056974510397861,0.39405788632204974,0.3867854224124466
807,crop,0.1683521183872969,0.16424885151778926,0.16415639382971928,0.16387716010273756
807,meat,0.3971483919420309,0.38570396180298,0.38914304382187537,0.3820673902397187
899,animal,0.5286014100166051,0.5214923653994741,0.5359223019167239,0.5347197843313487
899,crop,0.2604252674287081,0.26066337407901186,0.25875813021625665,0.2542885665789646
899,feed,0.5732119504120706,0.5677219466991418,0.5629499765417701,0.5617554918510094
899,meat,0.3876040934655501,0.3957395588105215,0.3589928612194214,0.34824264990741177
901,animal,0.4715240315461897,0.4643771916740873,0.4598509013070613,0.4534738267180672
901,crop,0.3304351611505361,0.331537726295791,0.3366081385985999,0.33515171983598063
901,feed,0.8443372827649778,0.8416870834011724,0.8449016022734228,0.8439830856942571
901,meat,0.8736698283893706,0.8684311375873516,0.8709502510847034,0.8787926645848733
902,animal,0.14250994444881246,0.14168960626165444,0.1358901070214592,0.1334231725672613
902,crop,0.02554941799901509,0.02509921758504349,0.02373181141154197,0.022459281501794142
902,feed,0.4872758938584003,0.4934279057184423,0.4898930214835566,0.4885811533137039
902,meat,0.6280890276842294,0.6261342305423258,0.6402139650314931,0.6539330734025773
903,animal,0.4216393277879703,0.4233305422307828,0.42243343851654935,0.4215373148358639
903,crop,0.722301352400648,0.7225662291067327,0.7219463415449561,0.7218156538072091
903,feed,0.7928259672249764,0.7732484402996412,0.7923207468771071,0.7884301215290639
903,meat,0.8585753805550449,0.8486823514427178,0.8687655133635558,0.8602139744323064
999,animal,0.011873913570818372,0.011414808122336834,0.010378739994884154,0.00947488094862188
999,crop,0.252616222822708,0.2572091021621435,0.26231680857459805,0.2630717046140396
999,meat,0.5422754585577739,0.5604013017401969,0.5644602068391352,0.5713315422444295
1001,animal,0.6219905487721705,0.6180403619098109,0.6149390486954561,0.6152694097621207
1001,crop,0.6471181023338083,0.6406403367561556,0.6395656493833752,0.6368616256351014
1001,feed,0.6167583026733401,0.6219540526735408,0.6268271560908332,0.6280327988167993
1001,meat,0.7249593216428507,0.7117493337773202,0.7417926407590516,0.7495245292889687
1002,animal,0.2440531505359571,0.2414310727218169,0.2376842672946259,0.234720652293628
1002,crop,0.29173085640156426,0.2933802171801569,0.2921744398095325,0.29018329337572896
1002,feed,0.5940026902687154,0.5871407544651982,0.5854762271564463,0.5856798981129927
1002,meat,0.741606442072597,0.7426320743025933,0.7436433946163811,0.7449718216461901
1101,animal,0.7312722956779415,0.7296147773614379,0.7423182470193593,0.7166292073680753
1101,crop,0.535737379356465,0.5313247099627307,0.5112595038751182,0.5480885169503905
1101,feed,0.6547592094495801,0.6556738729793512,0.5936851574203411,0.5991803122292584
1101,meat,0.8309421844235402,0.8275949691892461,0.7941864039727963,0.8204201444141237
1201,animal,0.5916604726469538,0.5898748086572116,0.5905195612744919,0.5913769857859285
1201,crop,0.3084282090735292,0.2962332209950099,0.3043796801633272,0.3027664173634431
1201,meat,0.7914330499696487,0.7594088102005491,0.7990622693330796,0.7975892103159872
1202,animal,0.6049550956912146,0.6067803252208721,0.6011139759849835,0.6016013012511244
1202,crop,0.2978716096372088,0.2848311117572447,0.2929068188489306,0.2913113639921579
1202,feed,0.7679322827435009,0.7533879269906404,0.7620497166373756,0.7610863805843455
1202,meat,0.8314538672744439,0.8117035914627981,0.8398948573179703,0.8310574109754635
1203,animal,0.5681273407645067,0.5552958005803325,0.5604822494040684,0.5610966271008619
1203,crop,0.2556926968284666,0.2406714497889812,0.2506883240720318,0.24901339320189544
1203,feed,0.5745018132682651,0.5484360463749673,0.5627573552719842,0.5618612177300527
1203,meat,0.8019352054905576,0.7822739670984837,0.8033483019721542,0.7991375430400115
1204,animal,0.5979895734133271,0.5945069316598508,0.5946412140579719,0.5948341111404406
1204,crop,0.2452669533123489,0.2362606561514693,0.24370858175221274,0.2425087485290333
1204,meat,0.7772864549318077,0.7372430069601466,0.7836264673126279,0.783224848292827
1205,animal,0.37860419164087,0.3934119664325397,0.3892160156387561,0.38980783380064143
1205,crop,0.16306652864669205,0.16132741926698227,0.16282761229492732,0.16292885172923013
1205,feed,0.6658151048246556,0.6550871796013722,0.6567024414572453,0.6628255541331567
1205,meat,0.8588718033458004,0.8529685760272169,0.8634872912053857,0.8593619107599556
1206,animal,0.5826674083015593,0.5772087106968343,0.5756057672181081,0.5750452196261786
1206,crop,0.2844866842032377,0.2763240539849329,0.28101189447294345,0.2793076904122369
1206,feed,0.735062613135354,0.7190346599239396,0.7195426941456939,0.7199263335930124
1206,meat,0.7949242503366447,0.7551367347699494,0.7936045728735734,0.7931095214672449
1207,animal,0.5198715826022535,0.5150522723519578,0.524103631399926,0.5290921428025163
1207,crop,0.3663850615865473,0.36881640286119344,0.3646348260012461,0.3665880216780648
1207,feed,0.7406699346594313,0.7357149206619252,0.7332861761302052,0.7347292732803837
1207,meat,0.8896712715448288,0.8830221512068903,0.8799232779653159,0.8819913292643038
1208,animal,0.5735802284434975,0.5666411654831146,0.5646046862807917,0.5637932802748501
1208,crop,0.2897797945608713,0.28132869209727435,0.28619418484136083,0.28451682328535177
1208,feed,0.7212358467073372,0.7047458279255049,0.7060278286869345,0.7057785034765525
1208,meat,0.8032453002625847,0.7657773889165764,0.8060741857621033,0.8025330086689603
1209,animal,0.5920954258615383,0.5819971881455722,0.5854351776924893,0.5855453767926342
1209,crop,0.27603752607445525,0.2636369312193425,0.2718861820256543,0.27003642172032666
1209,feed,0.660324963302967,0.6414225588626121,0.6478729121767355,0.6474572559639428
1209,meat,0.7966072822701376,0.7650938160858639,0.7990987662612785,0.7968837722540889
1210,animal,0.4730674352150985,0.4664913218442797,0.4678481389344077,0.4680059892821145
1210,crop,0.6234636965786001,0.6112565831914419,0.6203062925327211,0.6182464173377228
1210,feed,0.5772111876404314,0.5737541193885416,0.5850615728069853,0.5845633642777734
1210,meat,0.7500628540957149,0.7303090802981105,0.7441777383944191,0.7336070243978017
1211,animal,0.5835356879925971,0.5781899100706798,0.5764722117686967,0.5759418146152999
1211,crop,0.2857789903331773,0.2782317067283093,0.2823626959680549,0.2806308613254206
1211,meat,0.8036548876156626,0.7728225264974408,0.8013739271205859,0.8036144313403119
1212,animal,0.6115247783174108,0.6136707557905473,0.6078804453610082,0.6083550903918687
1212,crop,0.30557505281714314,0.2926165883682256,0.3006680842456332,0.29909309726195205
1212,meat,0.8190195764297543,0.8014522578864623,0.8281793462844022,0.818587196677838
1213,animal,0.6122051227670229,0.6075268177466593,0.6051404780393789,0.6043058848538734
1213,crop,0.2593313946805389,0.2463232086184833,0.2547730269773965,0.25308520935001555
1213,meat,0.8251411723614072,0.8134715302117421,0.8254186946223601,0.8199018506525942
1214,animal,0.5754428288790198,0.5754223395096876,0.5694530754717082,0.5684275690863488
1214,crop,0.21474338108143493,0.20614643843757188,0.2111937678651125,0.20936652869581374
1214,meat,0.7245372273007341,0.7023113545205639,0.7412863441059739,0.7318968072927006
1215,animal,0.5530699882688482,0.5475294815218371,0.5484228077471374,0.5477865841714964
1215,crop,0.7065140914371594,0.7118959444055486,0.7107523443227273,0.7093188066957051
1215,feed,0.7280169772943164,0.7141629312358063,0.7193719746210198,0.7186333510208833
1215,meat,0.8186422970691546,0.8065359898026468,0.8223882558085543,0.8170602216969116
1216,animal,0.3802948599303949,0.38410421765560826,0.3841823146678349,0.3852656440529504
1216,crop,0.15516137020688106,0.15549125186529436,0.15544259584010292,0.15535291268241627
1216,feed,0.6435681347437922,0.6075395788052922,0.6329845636179362,0.6303601472039946
1216,meat,0.8166640993812511,0.8133709031594248,0.8053497860185611,0.8083976449369001
1299,animal,0.5993621710369795,0.5997824428680114,0.5981264530353348,0.5987639453504534
1299,crop,0.5800129940804678,0.5753402740591623,0.5810400029858028,0.5803787680016428
1299,feed,0.7335177392164347,0.7140559962811505,0.7211796580971962,0.7201439260119402
1299,meat,0.8594321127628578,0.8381191056326251,0.8680791906191068,0.8551897364576332
1301,animal,0.4793595801933839,0.4873692285232602,0.4838400167270466,0.482939625245952
1301,crop,0.7201472631855099,0.7194240964816015,0.7228288630840596,0.7217147098272492
1301,feed,0.6774125193898964,0.6757746599907805,0.6781536623384222,0.6796662822388835
1301,meat,0.7677123946989897,0.7493893106694738,0.771345424928469,0.7674488530946462
1302,animal,0.3581526456133378,0.36263953689758416,0.36604738065530695,0.3693647558024207
1302,crop,0.7414384567051547,0.7479460763629505,0.7430096161332084,0.7422616881714
1302,feed,0.8570126859116258,0.8564662696102041,0.8784809890794519,0.8646593419855529
1302,meat,0.8565953437292111,0.8418268604755299,0.8562015842950197,0.8600033294733143
1303,animal,0.4979886181328335,0.4914490033971921,0.49387330328859097,0.4941157630648909
1303,crop,0.7944733058549759,0.7964616776423462,0.7978120866960849,0.7977968849768551
1303,feed,0.6456025665360468,0.6368308241635147,0.6437905734145823,0.645112287005543
1303,meat,0.7751492310550361,0.7601094556038426,0.7751562853705896,0.7762691797648049
1304,animal,0.5403142761692292,0.5461084797937775,0.5428073104912782,0.5416424908297248
1304,meat,0.7604976441710518,0.7335304067396334,0.7616757544814525,0.7577648876392087
1308,animal,0.3400305648039815,0.3476267423774584,0.343649073923883,0.3427524281908019
1308,crop,0.7257825526741974,0.7292370553353589,0.7258414072450406,0.7244901955609754
1308,feed,0.558135422562733,0.5603003702416631,0.5559452949912781,0.557675970045855
1308,meat,0.6673866784805249,0.6476063388773543,0.668800670450823,0.6672876494043274
1309,animal,0.3406873073205973,0.3458219095489335,0.3371868848658188,0.34130432884950795
1309,crop,0.7186104018076981,0.7230119456741193,0.7413945524043388,0.7176560124959289
1309,feed,0.5948896537307176,0.5877813989491905,0.5856663981878139,0.5895093011907974
1309,meat,0.6565056533222396,0.6469364061555131,0.6336319345867748,0.6573653277536792
1310,animal,0.3248501840431369,0.3027489643028902,0.30559188592694,0.30375450670003873
1310,feed,0.4257772273418297,0.4785269649628338,0.4719926720469937,0.4690196200823038
1310,meat,0.7825691314629307,0.7779464247466724,0.8290782851321494,0.784368947976723
1312,animal,0.4840559384115222,0.4918591348191148,0.4888798722679942,0.4881810994847322
1312,crop,0.7395285424410388,0.7384977992832755,0.7398920105991889,0.7389942731934336
1312,feed,0.6833507078336537,0.6823657003737323,0.6836748016603403,0.6847801145456215
1312,meat,0.7692701905390736,0.7511552463092015,0.7730978941502032,0.769447595980891
1399,animal,0.5873093401114273,0.5926288698023343,0.5881479302024648,0.5870605316024751
1399,crop,0.7754026056366569,0.7718135389778762,0.7687081419605952,0.7692753810719644
1399,feed,0.7233918598946067,0.7180740996712259,0.7241279092720513,0.7249990113264341
1399,meat,0.7757288963705047,0.7844786118949029,0.7724030327808437,0.7704434430540691
1601,animal,0.3315852290412541,0.3320640311604226,0.3275889096496218,0.3274798765882355
1601,crop,0.5603515253552259,0.5549733561658986,0.5587738309863443,0.5570710546141658
1601,feed,0.538953845246827,0.5311738926246341,0.5180843019095887,0.5160303157269478
1601,meat,0.594614983728451,0.6159634558401379,0.6009076144149007,0.6056564438589581
1602,animal,0.289262686025094,0.2893035105526145,0.4097015813417682,0.4097330528191814
1602,crop,0.4864153168965875,0.47978696111995206,0.540644965810303,0.5381636844724531
1602,feed,0.3792654889104725,0.3790874878352132,0.5188761593349491,0.5187312372027569
1602,meat,0.7106792438511841,0.6898331872242566,0.7523872958919495,0.7567894366238038
1603,animal,0.40239996335936784,0.4028687601887709,0.38270702120567096,0.3896623999235244
1603,crop,0.6090399176128843,0.6072942444909913,0.5595017368137869,0.5974614261713023
1603,meat,0.6459077586161959,0.6368110740227062,0.6535182950292321,0.6381896953052876
1604,animal,0.4110166274294753,0.41075923705610295,0.4209188389792028,0.41978604008441467
1604,crop,0.5106801283409332,0.4811155828221878,0.5690179817425867,0.5653600910039998
1604,feed,0.3294151285309764,0.3236264680517387,0.32603624743008824,0.3229542613348573
1604,meat,0.6805587114699085,0.7018756880453443,0.6833488828473505,0.6865467615250485
1605,animal,0.3502167017663591,0.33013520569449184,0.35526728458968754,0.35509294871808583
1605,crop,0.5833935559803791,0.4877856697279037,0.5885676502224739,0.5857924845701411
1605,meat,0.6764895458428636,0.6657844000161436,0.6693818110442551,0.6778620356479812
1606,animal,0.4230526210351579,0.4237883025124441,0.4143509980568106,0.41276569158260507
1606,crop,0.6574699959467937,0.6545521024850199,0.5941926711557622,0.6184793725715475
1606,meat,0.7224947911178733,0.7207765184805215,0.7129704106350881,0.71984257687841
1607,animal,0.5463979955751059,0.549307044722829,0.5468140172091531,0.5458704468385769
1607,crop,0.6452289473255153,0.6423869519805265,0.6180290480869784,0.6296750843573056
1607,feed,0.6592200008257892,0.651735676446046,0.6544975956560145,0.6557705083480361
1607,meat,0.6468751579337779,0.6354011679455113,0.6397866315289591,0.6464266722347357
1699,animal,0.2955417353539253,0.2963056028829343,0.26946004130745793,0.2693615711954882
1699,crop,0.5955850136103721,0.5906175847788121,0.4703268193023336,0.4681890750664617
1699,feed,0.6103182218392151,0.5976298694900165,0.5765708661843153,0.5820052573644464
1699,meat,0.6264927365463439,0.6257184370214839,0.6342873617913016,0.6417179762399551
1701,animal,0.5724196586129771,0.5700168943395015,0.5626815289572278,0.5649572081167381
